file_id,filename,chapbook_id,place_printed,place_printed_nation,place_published,place_sold,publisher,printer,bookseller,date,volume,item,imprint,nls_digital_chapbook_page_id,assigned_date,assigned_printer,assigned_publisher,assigned_place_printed,assigned_place_published,assigned_place_sold
2159,104185182/image/108784808.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784806,,,,,,
2160,104185182/image/108784712.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784710,,,,,,
2161,104185182/image/108784664.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784662,,,,,,
2162,104185182/image/108784688.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784686,,,,,,
2163,104185182/image/108784748.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784746,,,,,,
2164,104185182/image/108784772.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784770,,,,,,
2165,104185182/image/108784856.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784854,,,,,,
2166,104185182/image/108784736.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784734,,,,,,
2167,104185182/image/108784868.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784866,,,,,,
2168,104185182/image/108784616.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784614,,,,,,
2169,104185182/image/108784652.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784650,,,,,,
2170,104185182/image/108784640.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784638,,,,,,
2171,104185182/image/108784760.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784758,,,,,,
2172,104185182/image/108784700.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784698,,,,,,
2173,104185182/image/108784784.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784782,,,,,,
2174,104185182/image/108784796.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784794,,,,,,
2175,104185182/image/108784844.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784842,,,,,,
2176,104185182/image/108784820.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784818,,,,,,
2177,104185182/image/108784724.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784722,,,,,,
2178,104185182/image/108784832.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784830,,,,,,
2179,104185182/image/108784676.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784674,,,,,,
2180,104185182/image/108784880.3.jpg,104185182,Glasgow,Scotland,,,Francis Orr & Sons,,,[ca. 1840],L.C.2852.B,L.C.2852.B(19),"Published by Orr and Sons, Brunswick St",108784878,,,,,,
2181,104186799/image/108568821.3.jpg,104186799,Stirling,Scotland,,,,"Macnie, William",,1825,L.C.2874,L.C.2874(27),Printed by W. Macnie,108568819,,,,,,
2182,104186928/image/108872984.3.jpg,104186928,Inveraray,Scotland,,,,,,[ca. 1815],L.C.2879,L.C.2879(4),"Printed for and sold by the publisher, Inverary",108872982,,,,,,
2183,104184449/image/117819526.3.jpg,104184449,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2807,L.C.2807(2),"Printed by J. Morren, Cowgate.",117819524,,,,,,
2184,104184875/image/108656493.3.jpg,104184875,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1814,L.C.2823,L.C.2823(11),Printed by T. Johnston,108656491,,,,,,
2185,104186746/image/108892520.3.jpg,104186746,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2873,L.C.2873(14),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108892518,,,,,,
2186,104186202/image/108604341.3.jpg,104186202,Kilmarnock,Scotland,,,,"Crawford, Hugh, active 1805-1851",,Printed in the year 1820,L.C.2854,L.C.2854(9),H. Crawford],108604339,,,,,,
2187,104186376/image/108586821.3.jpg,104186376,Paisley,Scotland,,,,"Caldwell, G.",,[1860-1865?],L.C.2861,L.C.2861(22),"Printed by G. Caldwell & Co., 2 New St.",108586819,,,,,,
2188,104186376/image/108586905.3.jpg,104186376,Paisley,Scotland,,,,"Caldwell, G.",,[1860-1865?],L.C.2861,L.C.2861(22),"Printed by G. Caldwell & Co., 2 New St.",108586903,,,,,,
2189,104184799/image/108838496.3.jpg,104184799,Edinburgh,Scotland,,,,,,1822,L.C.2818,L.C.2818(18),Printed for the booksellers,108838494,,,,,,
2190,104184799/image/108838316.3.jpg,104184799,Edinburgh,Scotland,,,,,,1822,L.C.2818,L.C.2818(18),Printed for the booksellers,108838314,,,,,,
2191,104184799/image/108838400.3.jpg,104184799,Edinburgh,Scotland,,,,,,1822,L.C.2818,L.C.2818(18),Printed for the booksellers,108838398,,,,,,
2192,104184799/image/108838340.3.jpg,104184799,Edinburgh,Scotland,,,,,,1822,L.C.2818,L.C.2818(18),Printed for the booksellers,108838338,,,,,,
2193,104184799/image/108838484.3.jpg,104184799,Edinburgh,Scotland,,,,,,1822,L.C.2818,L.C.2818(18),Printed for the booksellers,108838482,,,,,,
